user_id,item_id,score,group_id,fairness_id,get_group,groupindex,group_size,common_knowledge
127,15311,0,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14839,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,12133,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,14375,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,8051,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14999,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5643,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,14455,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,5101,0,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,1205,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,2998,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,13818,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,8226,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15571,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,6538,0,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,12536,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,9760,0,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,15733,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5756,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,4021,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,11941,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,2817,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15704,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,2756,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,7371,1,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,7781,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5497,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,15413,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,11427,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,14363,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,14798,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,12000,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,2767,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,6906,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,6668,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,9146,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15737,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,16405,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,8526,1,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14873,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,10133,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,6835,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,7678,0,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,1821,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,8265,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,3299,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5615,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,7426,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,7768,0,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,6684,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,14534,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,10026,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,11972,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,9113,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,172,0,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,15607,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,9837,0,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,93,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,8857,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,8775,0,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,5737,1,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,12321,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,10935,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,15105,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,15414,0,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,13759,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5740,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,9890,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,10041,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
